Occupation,weekly_hours,daily_work_hours_consistency,weekly_work_days_consistency,fixed_commute_times,shift_work_status,overtime_exceeds_10hrs,works_on_saturdays,works_on_sundays,satisfaction
2,30,1,1,1,0,0,1,1,2.0
4,72,1,1,1,0,1,1,0,2.0
2,44,0,0,0,0,0,1,1,3.0
4,84,1,1,1,0,1,1,1,2.0
5,60,1,1,1,0,1,1,0,2.0
4,60,1,1,1,0,1,1,0,2.0
9,65,0,0,0,0,1,1,1,4.0
5,48,1,1,0,0,0,1,1,4.0
7,70,0,0,0,0,1,1,1,2.0
2,40,1,1,1,0,0,0,0,2.0
9,9,0,0,0,0,0,0,0,2.0
4,30,1,1,0,0,0,1,0,2.0
1,60,1,1,1,0,1,1,0,4.0
5,70,1,1,1,0,1,1,0,2.0
5,40,0,1,0,0,0,0,0,2.0
8,60,0,0,0,0,1,1,0,3.0
5,60,1,1,1,0,0,1,1,2.0
4,60,1,1,1,0,1,1,1,2.0
2,40,1,1,1,0,0,0,0,2.0
5,60,1,1,1,0,1,1,0,2.0
5,84,1,1,1,0,1,1,1,2.0
4,105,1,1,1,0,1,1,1,2.0
1,40,0,0,0,0,1,0,0,2.0
5,82,1,1,1,0,1,1,1,2.0
5,66,1,1,0,0,1,1,0,2.0
7,42,0,0,0,0,0,1,1,2.0
6,70,0,1,0,0,1,1,1,4.0
4,80,1,1,0,0,1,1,1,1.0
5,110,1,1,0,0,1,1,1,2.0
5,105,1,1,0,0,1,1,1,3.0
7,48,0,1,0,0,0,1,1,3.0
5,42,1,1,1,0,0,1,0,2.0
8,60,1,1,1,0,1,1,1,4.0
7,60,1,1,1,0,1,1,0,2.0
8,45,0,0,0,1,1,1,1,2.0
4,72,1,1,1,0,1,1,0,3.0
4,72,0,0,0,0,1,1,0,4.0
5,70,0,0,0,0,1,1,1,2.0
5,50,0,0,0,0,1,0,0,2.0
5,48,0,0,0,0,0,1,1,4.0
1,72,1,1,1,0,1,1,0,2.0
6,28,0,0,0,0,0,1,1,3.0
4,84,1,1,1,0,1,1,0,2.0
6,49,0,0,0,0,0,1,1,3.0
6,28,0,0,0,0,0,1,1,3.0
6,48,0,0,0,0,0,1,1,3.0
6,28,0,0,0,0,0,1,1,2.0
6,42,0,0,0,0,0,1,1,4.0
6,60,0,0,0,0,0,1,1,2.0
6,42,0,0,0,0,0,1,1,2.0
6,28,0,0,0,0,0,1,1,3.0
8,72,0,1,0,0,1,1,0,3.0
6,28,0,0,0,0,0,1,1,3.0
6,30,1,0,0,0,0,1,1,2.0
6,8,1,1,0,0,0,0,0,2.0
6,21,0,0,0,0,0,1,1,3.0
6,56,0,0,0,0,1,1,1,3.0
4,35,0,0,0,0,0,1,1,2.0
6,35,0,0,0,0,0,1,1,2.0
6,10,0,0,0,0,0,1,1,2.0
6,30,0,0,0,0,0,1,1,2.0
6,5,0,0,0,0,0,0,0,3.0
6,14,0,0,0,0,0,1,0,3.0
6,20,0,0,0,0,0,1,1,2.0
8,20,0,0,0,0,0,1,1,3.0
8,33,0,0,0,0,0,0,0,2.0
5,30,0,1,0,0,0,0,0,2.0
4,70,1,1,0,0,1,1,1,3.0
5,65,1,1,1,0,1,1,0,3.0
5,72,1,0,0,0,1,1,0,3.0
5,60,0,0,0,0,1,1,0,2.0
1,60,0,0,0,0,1,1,0,2.0
4,72,1,1,0,0,1,1,1,3.0
8,24,0,0,0,0,0,1,1,3.0
7,40,0,1,0,0,0,0,0,3.0
8,40,0,1,0,0,0,0,0,3.0
7,80,0,1,0,0,1,1,1,1.0
8,84,1,1,1,0,1,1,1,3.0
7,40,0,1,0,0,0,0,0,2.0
5,48,0,1,0,0,0,1,1,3.0
5,30,1,1,0,0,0,0,0,2.0
6,50,0,0,0,0,0,0,0,2.0
2,24,0,0,0,0,1,1,1,2.0
5,40,1,0,0,0,0,1,0,2.0
5,50,0,1,0,0,0,0,0,2.0
4,105,1,1,0,0,1,1,1,4.0
1,70,0,0,0,0,1,1,0,1.0
3,50,0,1,0,0,1,0,0,2.0
6,70,0,0,0,0,1,1,1,3.0
6,35,0,0,0,0,1,1,1,2.0
6,60,0,0,0,0,1,1,1,2.0
6,91,0,0,0,0,1,1,1,2.0
6,70,0,0,0,0,1,1,1,2.0
6,70,0,0,0,0,1,1,1,2.0
6,56,0,0,0,0,1,1,1,2.0
6,98,0,0,0,0,1,1,1,4.0
5,112,1,0,0,0,1,1,1,3.0
8,35,0,0,0,0,0,1,0,2.0
6,28,1,0,1,0,1,1,1,2.0
9,21,0,0,0,0,0,1,1,3.0
5,48,1,1,1,0,0,1,0,3.0
6,28,0,0,0,0,0,1,1,3.0
6,42,0,0,0,0,0,1,1,2.0
6,36,0,0,0,0,0,1,1,3.0
6,63,0,0,0,0,0,1,1,2.0
6,40,0,0,0,0,0,0,0,3.0
6,48,0,0,0,0,0,1,1,2.0
6,30,0,0,0,0,0,1,0,3.0
6,42,0,0,0,0,0,1,1,3.0
6,24,0,0,0,0,0,1,0,3.0
2,48,0,0,0,0,0,1,1,2.0
5,45,0,0,0,0,1,0,1,2.0
4,56,1,1,0,0,1,1,1,2.0
9,60,1,0,0,0,1,1,1,2.0
2,40,1,1,1,0,0,1,0,2.0
7,70,1,1,1,0,1,1,0,3.0
2,20,1,1,1,0,0,0,0,2.0
8,40,0,1,1,0,0,0,0,2.0
7,40,0,0,0,0,0,0,0,3.0
8,80,0,0,0,0,1,1,1,2.0
6,20,0,0,0,0,0,0,0,2.0
8,50,0,0,0,0,1,1,0,3.0
2,40,1,1,1,0,0,1,0,2.0
6,5,0,0,0,0,0,0,0,2.0
1,40,0,0,0,0,0,1,1,3.0
1,45,1,1,1,0,0,1,0,2.0
5,84,1,1,1,0,1,1,1,3.0
5,40,1,1,0,0,0,0,0,2.0
8,48,0,1,1,0,0,1,0,2.0
5,50,0,0,0,0,1,1,0,3.0
2,5,0,0,0,0,0,0,0,2.0
2,60,1,1,1,0,1,1,1,3.0
7,30,0,0,0,0,0,1,0,3.0
6,70,0,0,0,0,1,1,1,2.0
6,56,0,0,0,0,1,1,1,3.0
6,42,0,0,0,0,0,1,1,2.0
6,84,0,0,0,0,1,1,1,4.0
6,56,0,0,0,0,1,1,1,4.0
6,77,0,0,0,0,1,1,1,2.0
6,42,0,0,0,0,0,1,1,2.0
2,49,0,0,0,0,0,0,0,3.0
7,40,0,0,0,0,0,1,1,4.0
4,70,1,1,1,0,1,1,1,2.0
9,70,1,1,1,0,1,1,1,3.0
6,60,1,1,1,0,1,1,1,3.0
5,84,1,1,1,0,1,1,1,3.0
5,70,1,1,0,0,1,1,0,3.0
5,55,1,1,0,0,1,1,0,3.0
2,20,0,1,0,0,0,1,1,2.0
5,45,1,0,0,0,1,1,0,2.0
6,28,0,0,0,0,0,1,0,1.0
7,48,0,0,0,0,0,1,1,4.0
7,56,0,0,0,0,0,0,0,3.0
8,50,0,0,0,0,0,1,0,3.0
9,24,0,0,0,0,0,1,1,3.0
8,64,1,1,0,0,1,1,1,3.0
5,45,0,0,0,0,1,0,0,2.0
5,72,1,1,1,0,1,1,0,3.0
6,56,0,0,0,0,0,1,1,2.0
5,60,1,1,1,0,1,1,0,3.0
6,56,0,0,0,0,0,1,1,3.0
5,84,1,1,1,0,1,1,0,3.0
4,60,0,0,0,0,0,1,1,2.0
4,66,1,1,0,0,1,1,1,2.0
4,40,0,0,0,0,0,0,0,2.0
5,58,0,1,1,0,0,1,1,2.0
6,28,0,0,0,0,0,1,1,3.0
6,40,0,0,0,0,0,1,1,2.0
6,28,0,0,0,0,1,1,1,2.0
6,21,0,0,0,0,0,1,1,3.0
6,21,0,0,0,0,0,1,0,3.0
6,25,0,0,0,0,0,1,1,2.0
6,16,0,0,0,0,0,1,0,2.0
6,30,0,0,0,0,0,1,1,2.0
6,20,0,0,0,0,0,1,1,2.0
5,70,1,1,1,0,1,1,1,3.0
6,58,0,0,0,0,0,1,1,3.0
8,70,0,0,0,0,1,1,1,2.0
5,70,1,1,0,0,1,1,1,2.0
5,36,1,0,0,0,1,1,1,3.0
7,60,1,1,0,0,1,1,0,2.0
8,90,0,0,0,0,1,1,1,3.0
2,40,1,1,0,0,1,1,1,3.0
4,72,1,1,0,0,1,1,1,2.0
2,20,1,1,0,0,0,1,0,2.0
4,72,1,1,1,0,1,1,1,2.0
2,60,1,1,1,0,1,1,0,2.0
6,42,0,1,0,0,0,1,0,2.0
6,21,0,1,0,0,0,1,1,2.0
9,20,0,1,0,0,0,0,0,2.0
6,21,0,1,0,0,0,1,1,2.0
6,10,0,1,0,0,0,1,1,2.0
6,56,0,1,0,0,0,1,1,2.0
7,56,0,0,0,0,0,1,1,2.0
5,40,1,1,0,0,0,1,0,2.0
4,28,0,0,0,0,0,1,1,2.0
8,60,0,0,0,0,1,1,1,2.0
5,28,0,0,0,0,0,0,0,3.0
5,70,1,1,1,0,1,1,0,2.0
8,60,0,0,0,0,0,1,0,3.0
2,70,0,0,0,0,1,1,1,3.0
6,60,0,0,0,0,1,1,1,2.0
6,40,0,0,0,0,0,1,1,2.0
9,70,1,1,0,0,1,1,1,2.0
7,70,0,0,0,0,1,1,0,2.0
5,105,1,1,0,0,1,1,1,3.0
2,30,0,0,0,0,0,1,0,2.0
7,50,0,0,0,0,1,1,0,3.0
4,84,1,1,1,0,1,1,1,3.0
4,48,1,1,1,0,1,1,1,2.0
4,60,1,1,1,0,1,1,1,2.0
5,70,1,1,1,0,1,1,1,3.0
4,40,1,1,1,0,1,1,0,3.0
5,70,1,1,1,0,1,1,1,2.0
4,4,0,0,0,0,0,0,0,2.0
7,36,0,0,0,0,0,1,1,1.0
9,60,0,0,0,0,1,1,1,3.0
9,100,1,1,1,0,1,1,1,3.0
4,54,1,1,0,0,0,1,0,2.0
7,40,0,0,0,0,0,0,0,3.0
6,35,1,0,0,0,0,1,1,4.0
5,48,1,1,1,0,0,1,0,1.0
7,54,1,0,1,0,0,0,0,2.0
8,60,1,1,1,0,0,1,1,3.0
4,56,0,0,0,0,0,1,1,3.0
1,60,0,1,0,0,0,1,0,3.0
6,24,0,0,0,0,0,0,0,2.0
5,56,1,0,0,0,0,1,1,2.0
1,60,1,1,0,0,1,1,0,2.0
1,70,1,1,1,0,1,1,1,3.0
5,91,1,1,1,0,1,1,1,1.0
2,30,1,1,1,0,0,0,0,4.0
7,56,0,0,0,0,1,1,1,4.0
6,56,0,0,0,0,1,1,1,2.0
6,84,0,0,0,0,1,1,1,2.0
6,72,0,0,0,0,1,1,0,2.0
6,76,0,0,0,0,1,1,1,2.0
6,70,0,0,0,0,1,1,1,2.0
6,70,0,0,0,0,1,1,1,2.0
2,60,1,1,1,0,1,1,1,2.0
4,70,1,1,1,0,1,1,1,2.0
5,72,1,1,1,0,1,1,0,3.0
5,70,1,1,1,0,1,1,0,2.0
1,72,1,1,1,0,1,1,0,2.0
5,42,0,0,0,1,0,1,1,2.0
7,50,1,1,0,0,1,1,0,3.0
6,5,0,0,0,0,0,0,0,2.0
6,10,0,0,0,0,0,0,0,2.0
6,20,0,0,0,0,0,0,0,2.0
6,12,0,0,0,0,0,0,0,3.0
6,49,0,0,0,0,0,1,1,2.0
6,25,0,0,0,0,0,1,0,2.0
6,30,0,0,0,0,0,1,0,3.0
6,35,0,0,0,0,0,0,0,2.0
6,36,0,0,0,0,0,1,0,2.0
6,20,0,0,0,0,0,0,0,2.0
5,70,1,1,0,0,1,1,1,2.0
5,48,1,1,0,0,0,1,0,4.0
5,77,1,1,1,0,1,1,1,4.0
2,20,0,0,0,0,0,0,0,1.0
2,48,1,1,1,0,0,1,0,2.0
2,48,1,0,0,0,0,1,0,2.0
2,30,0,0,0,0,0,1,1,1.0
4,35,0,0,0,0,0,0,0,1.0
8,36,0,0,0,0,1,1,1,3.0
7,54,1,1,0,0,1,1,0,4.0
4,56,0,1,0,0,0,1,1,3.0
5,72,0,1,0,0,0,1,0,2.0
4,60,0,1,0,0,0,1,1,2.0
5,60,1,1,0,0,1,1,0,2.0
2,25,1,1,1,0,0,0,0,2.0
5,30,1,1,1,0,0,0,0,2.0
8,28,1,0,1,0,0,1,0,2.0
5,60,0,1,0,0,1,1,0,1.0
7,60,1,1,0,0,0,1,0,3.0
6,42,0,1,0,0,0,1,1,2.0
6,42,0,1,0,0,0,1,1,2.0
6,28,0,1,0,0,0,1,1,2.0
5,21,0,1,0,0,0,1,1,3.0
6,40,0,1,0,0,0,1,1,2.0
6,35,0,1,0,0,0,1,1,2.0
2,84,1,1,0,0,1,1,1,2.0
6,30,0,1,0,0,0,1,1,2.0
7,49,0,1,0,0,0,1,1,2.0
6,48,0,1,0,0,0,1,0,3.0
5,60,1,1,0,1,1,1,1,2.0
4,60,1,1,1,0,1,1,0,2.0
4,60,1,1,1,0,1,1,0,2.0
8,24,0,0,0,0,0,0,0,3.0
5,40,1,1,1,0,0,1,0,2.0
5,20,1,1,0,0,0,0,0,3.0
7,25,0,1,0,0,0,0,0,3.0
8,60,0,1,0,0,1,1,1,3.0
5,98,1,1,0,0,1,1,1,3.0
2,72,1,1,1,0,1,1,0,2.0
6,40,0,0,0,0,1,1,1,3.0
6,120,0,0,0,0,1,1,1,3.0
6,100,0,0,0,0,1,1,1,3.0
6,70,0,0,0,0,1,1,1,3.0
6,70,0,0,0,0,1,1,1,3.0
6,70,0,0,0,0,1,1,1,2.0
6,40,0,1,0,0,1,1,1,2.0
5,70,0,1,0,0,1,1,1,3.0
5,40,1,1,1,0,0,0,0,2.0
6,40,0,0,0,0,1,1,1,2.0
6,20,0,0,0,0,0,1,1,4.0
6,30,0,0,0,0,0,0,0,3.0
6,38,0,0,0,0,0,1,1,3.0
6,25,0,0,0,0,0,1,1,3.0
6,18,0,0,0,0,0,1,1,3.0
6,40,0,0,0,0,1,1,1,3.0
6,40,0,0,0,0,1,1,1,3.0
9,70,1,1,1,0,0,1,0,2.0
2,30,1,1,1,0,0,0,0,2.0
7,60,0,0,0,0,1,1,1,2.0
5,70,1,1,1,0,1,1,0,2.0
5,60,1,1,1,0,1,1,0,2.0
2,60,1,1,1,0,0,1,0,2.0
2,10,1,1,1,0,0,0,0,2.0
5,60,1,1,0,0,1,1,0,3.0
5,56,1,1,1,0,1,1,0,3.0
6,120,0,0,0,0,1,1,1,2.0
6,56,1,1,1,0,1,1,1,3.0
6,42,0,0,0,0,1,1,1,2.0
6,56,0,1,0,0,0,1,1,3.0
5,70,0,0,0,0,1,1,1,2.0
5,70,1,0,0,0,1,1,1,2.0
6,49,1,0,0,0,0,1,1,3.0
6,21,1,0,0,0,0,1,1,2.0
4,84,1,0,0,1,1,1,1,1.0
2,60,1,1,0,0,1,1,0,2.0
5,105,1,1,0,0,1,1,1,3.0
2,60,1,1,1,0,1,1,1,2.0
2,60,1,1,0,0,1,1,0,2.0
8,60,1,1,0,0,1,1,0,2.0
7,48,1,1,0,0,0,1,0,2.0
7,50,0,1,0,0,0,1,0,2.0
2,30,1,1,0,0,0,0,0,2.0
6,35,0,0,0,0,0,1,1,2.0
6,30,0,0,0,0,0,1,1,2.0
6,28,0,0,0,0,0,1,1,2.0
6,30,0,0,0,0,0,1,1,3.0
6,30,0,0,0,0,0,1,1,2.0
6,30,0,0,0,0,0,1,1,2.0
6,30,0,0,0,0,0,1,0,2.0
6,56,1,1,0,0,1,1,1,2.0
6,56,0,1,0,0,1,1,1,2.0
6,56,0,1,0,0,1,1,1,3.0
6,56,0,1,0,0,0,1,1,2.0
2,60,1,1,0,0,1,1,1,2.0
5,50,0,0,0,0,0,0,0,2.0
4,72,1,1,1,0,1,1,1,3.0
4,70,1,1,1,0,1,1,1,4.0
5,60,0,1,0,0,0,1,1,4.0
9,60,0,0,0,0,0,1,0,2.0
6,56,0,1,0,0,1,1,1,3.0
7,24,0,0,0,0,0,1,0,2.0
2,48,0,1,0,0,0,1,0,3.0
7,70,0,0,0,0,1,1,1,3.0
7,60,0,0,0,0,1,1,0,2.0
4,60,1,1,0,0,1,1,0,2.0
5,77,1,1,0,0,1,1,1,2.0
8,48,0,1,0,0,1,1,1,2.0
9,60,1,1,1,0,1,1,0,2.0
2,60,1,1,1,0,1,0,0,2.0
2,40,1,1,1,0,0,0,0,3.0
9,60,1,1,0,0,1,1,0,2.0
7,54,0,0,0,0,0,1,0,3.0
4,70,1,1,1,0,1,1,1,3.0
6,70,0,0,0,0,1,1,1,3.0
6,70,0,0,0,0,1,1,1,3.0
6,90,0,0,0,0,1,1,1,2.0
6,90,0,0,0,0,1,1,1,2.0
6,70,0,0,0,0,1,1,1,3.0
6,72,0,0,0,0,1,1,1,2.0
6,70,0,0,0,0,1,1,1,2.0
6,70,0,0,0,0,1,1,1,3.0
6,91,0,0,0,0,1,1,1,2.0
6,60,0,0,0,0,1,1,0,2.0
6,60,0,0,0,0,1,1,1,2.0
6,50,0,0,0,0,1,0,1,2.0
6,70,0,0,0,0,1,1,1,2.0
6,60,0,0,0,0,1,1,1,2.0
6,60,0,0,0,0,1,1,1,2.0
6,60,0,0,0,0,1,1,0,2.0
6,60,0,0,0,0,1,1,0,2.0
6,60,0,0,0,0,1,1,0,1.0
5,66,1,1,0,0,1,1,0,3.0
5,72,1,1,1,0,1,1,0,2.0
2,48,0,1,0,0,0,1,0,2.0
9,30,0,1,0,0,0,1,0,2.0
4,60,0,0,0,0,0,1,0,3.0
2,35,1,1,1,0,0,0,0,2.0
6,70,0,0,0,0,1,1,0,3.0
6,84,0,0,0,0,1,1,1,3.0
4,70,1,1,1,0,1,1,0,2.0
5,50,1,0,0,0,1,1,1,3.0
5,40,1,1,0,0,0,0,0,3.0
5,60,1,1,0,0,1,1,0,3.0
6,18,0,0,0,0,0,0,0,2.0
6,5,0,0,0,0,0,0,0,2.0
6,18,0,1,0,0,0,1,0,2.0
6,21,0,1,0,0,0,1,1,2.0
6,20,0,0,0,0,0,1,0,2.0
6,42,0,1,0,0,0,1,0,2.0
6,10,0,1,0,0,0,1,0,2.0
6,84,0,1,0,0,1,1,1,2.0
6,32,0,1,0,0,0,1,0,2.0
6,30,0,1,0,0,0,0,0,2.0
6,70,0,1,0,0,1,1,1,2.0
6,70,0,0,0,0,1,1,1,3.0
6,84,0,0,0,0,1,1,1,2.0
6,84,0,0,0,0,1,0,0,2.0
6,70,0,0,0,0,1,1,1,3.0
6,84,0,0,0,0,1,1,1,3.0
5,45,1,1,1,0,0,0,0,2.0
5,60,1,1,1,0,1,1,0,2.0
5,80,1,1,0,0,1,1,0,3.0
2,44,0,1,0,0,1,1,0,2.0
5,45,0,0,0,0,1,0,0,3.0
5,40,0,0,0,0,0,1,0,2.0
2,25,1,1,1,0,0,0,0,3.0
5,84,1,1,1,0,1,1,1,3.0
9,84,1,1,0,0,1,1,1,3.0
5,70,1,1,0,0,1,1,1,3.0
9,63,0,1,0,0,0,1,1,4.0
7,40,0,1,0,0,1,1,1,3.0
7,40,0,0,0,0,0,1,0,2.0
8,80,1,1,0,0,1,1,0,2.0
8,40,0,1,0,0,0,1,0,2.0
5,70,1,1,1,0,1,1,0,2.0
8,70,0,0,0,0,1,0,1,4.0
5,40,1,1,1,0,0,1,0,3.0
4,70,1,1,1,0,1,1,1,3.0
8,60,0,1,1,0,1,1,0,2.0
5,104,1,1,0,0,1,1,1,2.0
5,40,1,1,0,0,0,1,0,2.0
4,56,1,1,0,0,0,1,1,3.0
2,40,0,1,0,0,0,0,0,2.0
1,91,1,1,1,0,1,1,1,2.0
7,40,1,0,1,0,1,1,1,3.0
4,60,0,0,0,0,1,1,0,2.0
4,70,0,0,0,0,1,1,0,4.0
6,70,0,0,0,0,1,1,1,4.0
6,70,0,1,0,0,1,1,1,3.0
6,70,0,0,0,0,1,1,1,2.0
7,60,0,0,0,0,1,1,0,2.0
2,40,0,0,0,0,0,0,0,3.0
5,84,1,1,1,0,1,1,1,2.0
5,50,1,1,1,0,0,1,0,1.0
4,72,1,1,1,0,1,1,0,2.0
4,84,0,1,0,0,1,1,1,2.0
9,24,0,0,0,0,0,1,0,3.0
5,45,0,1,0,0,0,0,0,2.0
9,45,0,0,0,0,1,1,1,4.0
9,35,0,0,0,0,0,1,1,3.0
5,84,1,1,0,0,1,1,1,3.0
6,50,0,0,0,0,0,1,1,3.0
6,30,0,0,0,0,0,1,0,3.0
6,35,0,0,0,0,0,1,1,3.0
8,50,0,0,0,0,1,1,0,2.0
6,30,0,0,0,0,0,1,1,3.0
6,20,0,0,0,0,1,1,1,2.0
6,30,0,0,0,0,0,1,1,2.0
2,10,0,1,0,0,0,1,1,2.0
6,20,0,0,0,0,0,1,0,2.0
4,48,0,1,0,0,0,1,0,2.0
2,30,0,0,0,0,0,1,0,2.0
5,30,0,0,0,0,0,0,0,2.0
6,80,0,0,0,0,1,1,1,2.0
8,14,0,0,0,0,0,0,0,2.0
6,35,0,0,0,0,1,1,1,3.0
6,84,0,0,0,0,1,1,1,2.0
6,84,0,0,0,0,1,1,1,2.0
8,60,0,0,0,0,0,1,0,2.0
5,110,0,0,0,0,1,1,1,2.0
2,40,0,0,0,0,1,1,0,2.0
9,35,0,1,0,0,0,1,1,3.0
4,24,0,0,0,0,0,1,1,3.0
5,14,1,1,0,0,1,1,0,2.0
9,60,1,1,1,0,0,1,0,2.0
4,60,1,1,1,0,0,1,0,2.0
5,48,1,1,1,0,0,1,0,2.0
5,60,1,1,1,0,0,1,0,1.0
7,48,1,1,0,0,0,1,0,2.0
4,140,1,1,1,0,1,1,1,3.0
8,42,0,0,0,0,1,1,1,3.0
4,25,1,1,1,0,0,1,0,1.0
7,50,0,1,0,0,0,0,0,3.0
8,62,0,0,0,0,1,1,0,3.0
9,50,0,0,0,0,1,0,0,3.0
7,50,1,1,0,0,0,0,0,2.0
6,30,1,1,0,0,0,1,1,2.0
6,42,0,0,0,0,0,1,1,2.0
6,50,0,0,0,0,0,1,1,2.0
6,50,0,0,0,0,0,1,0,2.0
4,70,0,1,1,0,1,1,0,2.0
6,50,0,0,0,0,0,1,0,2.0
6,60,0,0,0,0,1,1,0,2.0
6,50,0,1,0,0,0,1,0,1.0
6,50,0,0,0,0,0,1,0,2.0
2,35,0,1,0,0,0,1,1,3.0
5,66,1,1,1,0,1,1,1,2.0
5,112,1,1,1,0,1,1,1,2.0
8,36,0,0,0,0,1,1,1,2.0
3,20,0,0,0,0,0,1,1,2.0
6,50,0,0,0,0,0,1,0,2.0
6,50,0,0,0,0,0,1,1,2.0
6,50,0,0,0,0,0,1,0,2.0
6,40,0,0,0,0,0,1,1,2.0
6,50,0,0,0,0,0,1,0,2.0
8,40,0,1,1,0,0,1,1,3.0
8,60,0,0,0,0,0,0,0,3.0
8,84,1,1,1,0,1,1,1,3.0
4,49,0,0,0,0,0,1,1,3.0
5,84,1,1,1,0,1,1,1,4.0
5,84,1,1,1,0,1,1,1,3.0
4,77,1,1,1,0,1,1,1,4.0
4,84,1,1,1,0,1,1,1,3.0
7,56,1,1,0,0,0,1,1,3.0
5,30,0,0,0,0,0,1,0,2.0
7,30,0,0,0,0,0,1,0,3.0
8,84,1,1,1,0,1,1,1,3.0
6,50,0,0,0,0,1,1,0,2.0
6,50,1,1,0,0,1,1,1,2.0
5,60,1,1,0,0,1,1,0,2.0
6,52,0,0,0,0,1,1,1,3.0
7,84,1,1,1,0,1,1,0,2.0
7,84,1,1,0,0,1,1,1,2.0
6,70,0,0,0,0,1,1,1,4.0
9,72,1,1,1,0,1,1,0,2.0
4,60,0,0,0,0,1,1,0,2.0
2,48,0,0,0,0,1,1,0,2.0
9,50,1,1,1,0,0,1,0,2.0
4,60,0,0,0,0,1,1,0,2.0
2,50,0,0,0,0,1,1,1,2.0
9,60,0,0,0,0,1,1,0,3.0
6,60,0,0,0,0,1,1,1,3.0
6,30,0,0,0,0,0,1,1,3.0
6,40,0,0,0,0,1,1,1,2.0
2,45,1,1,1,0,0,0,0,2.0
6,40,0,0,0,0,0,0,0,3.0
6,50,0,0,0,0,0,0,0,2.0
6,50,1,1,0,0,0,1,0,2.0
6,4,0,0,0,0,0,0,0,3.0
6,6,0,0,0,0,0,1,0,3.0
6,7,0,0,0,0,0,1,1,2.0
9,10,0,0,0,0,0,0,0,3.0
2,30,0,0,0,0,0,0,0,2.0
6,20,0,0,0,0,0,0,0,2.0
5,40,0,0,0,0,0,0,0,2.0
6,5,0,0,0,0,0,0,0,3.0
6,36,0,0,0,0,0,1,1,2.0
6,30,0,0,0,0,0,1,0,4.0
6,30,0,0,0,0,0,1,1,2.0
6,30,0,0,0,0,0,1,1,2.0
6,30,0,0,0,0,0,1,1,2.0
5,119,0,1,0,0,1,1,1,3.0
4,60,1,1,1,0,1,1,1,2.0
2,40,0,1,1,0,0,0,0,2.0
5,60,1,1,1,0,1,1,1,2.0
5,30,0,0,0,0,0,0,0,2.0
9,8,0,0,0,0,0,1,0,3.0
9,8,0,0,0,0,0,1,0,3.0
9,10,0,0,0,0,0,1,0,3.0
9,8,0,0,0,0,0,0,0,3.0
9,10,0,0,0,0,0,1,0,3.0
6,25,0,0,0,0,0,1,1,2.0
9,8,0,0,0,0,1,1,0,3.0
6,18,0,0,0,0,0,1,1,3.0
6,26,0,0,0,0,0,1,1,3.0
5,60,1,1,1,0,1,1,0,3.0
6,60,0,0,0,0,1,1,1,3.0
