Occupation,weekly_hours,daily_work_hours_consistency,weekly_work_days_consistency,fixed_commute_times,shift_work_status,overtime_exceeds_10hrs,works_on_saturdays,works_on_sundays,satisfaction
2,50.0,0.0,1.0,0.0,0.0,1,0,0,2
7,120.0,1.0,1.0,0.0,0.0,1,1,1,2
4,72.0,1.0,1.0,1.0,0.0,1,1,0,1
4,84.0,1.0,1.0,0.0,0.0,1,1,1,3
2,52.0,1.0,1.0,0.0,0.0,0,1,1,1
7,70.0,0.0,0.0,0.0,0.0,1,0,0,2
7,42.0,1.0,1.0,1.0,0.0,0,1,0,2
5,98.0,1.0,1.0,1.0,0.0,1,1,1,2
5,77.0,1.0,1.0,1.0,0.0,1,1,1,3
5,84.0,1.0,1.0,1.0,0.0,1,1,1,3
3,40.0,1.0,1.0,1.0,0.0,0,0,0,2
5,60.0,1.0,1.0,1.0,0.0,1,1,0,2
7,60.0,0.0,1.0,0.0,0.0,1,1,0,4
8,52.0,0.0,0.0,0.0,0.0,1,1,0,1
5,25.0,1.0,1.0,1.0,0.0,0,0,0,1
5,56.0,1.0,1.0,0.0,0.0,0,1,1,1
2,40.0,1.0,1.0,1.0,0.0,0,1,0,2
8,60.0,1.0,1.0,1.0,0.0,1,1,1,2
3,60.0,1.0,1.0,1.0,0.0,1,0,1,2
3,44.0,1.0,1.0,1.0,0.0,0,1,0,3
7,54.0,0.0,1.0,1.0,0.0,1,1,0,1
2,48.0,1.0,1.0,1.0,0.0,1,1,0,2
7,45.0,1.0,1.0,0.0,0.0,1,1,1,3
2,48.0,1.0,1.0,1.0,0.0,1,1,1,3
2,50.0,1.0,1.0,1.0,0.0,1,1,0,2
3,40.0,1.0,1.0,1.0,0.0,0,1,0,2
8,50.0,1.0,1.0,0.0,1.0,1,1,1,3
8,60.0,1.0,1.0,1.0,0.0,1,1,0,4
4,72.0,1.0,1.0,1.0,0.0,1,1,1,3
1,28.0,0.0,0.0,0.0,0.0,0,1,1,2
3,35.0,1.0,1.0,1.0,0.0,1,1,1,2
7,36.0,1.0,1.0,1.0,0.0,1,1,1,3
5,40.0,1.0,1.0,1.0,1.0,0,0,1,2
7,40.0,0.0,0.0,0.0,0.0,0,1,0,1
7,72.0,1.0,0.0,0.0,0.0,1,1,1,3
2,40.0,0.0,0.0,1.0,0.0,0,1,0,2
7,60.0,1.0,1.0,1.0,0.0,1,1,0,1
5,40.0,1.0,1.0,1.0,0.0,0,0,0,3
9,45.0,1.0,1.0,1.0,0.0,0,0,0,2
5,40.0,1.0,1.0,1.0,0.0,0,0,0,2
7,45.0,1.0,1.0,1.0,0.0,0,0,0,2
8,70.0,0.0,0.0,0.0,0.0,1,1,1,2
2,40.0,1.0,1.0,1.0,0.0,1,1,0,2
2,50.0,1.0,1.0,1.0,0.0,1,0,0,2
7,55.0,1.0,1.0,1.0,0.0,1,1,1,2
5,84.0,1.0,1.0,1.0,0.0,1,1,0,2
2,65.0,0.0,1.0,1.0,0.0,1,1,1,3
2,91.0,1.0,1.0,1.0,0.0,1,1,1,3
2,48.0,1.0,1.0,1.0,0.0,0,1,0,2
7,55.0,0.0,1.0,1.0,0.0,1,1,0,3
2,55.0,0.0,1.0,1.0,0.0,1,1,1,3
3,40.0,1.0,1.0,1.0,0.0,0,1,0,2
8,50.0,1.0,0.0,0.0,0.0,1,1,1,2
8,40.0,1.0,1.0,1.0,0.0,0,0,0,1
2,40.0,0.0,1.0,1.0,0.0,0,0,0,2
9,48.0,1.0,1.0,1.0,0.0,1,1,1,2
5,15.0,0.0,1.0,0.0,0.0,0,0,0,1
2,72.0,1.0,1.0,1.0,1.0,1,1,0,3
7,36.0,1.0,0.0,0.0,0.0,1,1,0,4
3,40.0,1.0,1.0,1.0,0.0,0,0,0,2
9,48.0,1.0,1.0,1.0,0.0,1,1,0,2
2,50.0,1.0,1.0,1.0,0.0,1,1,0,1
4,40.0,1.0,1.0,1.0,0.0,1,0,0,1
2,72.0,1.0,1.0,1.0,1.0,0,0,0,1
7,40.0,1.0,1.0,1.0,0.0,0,1,0,2
2,48.0,1.0,1.0,1.0,0.0,0,1,0,1
7,40.0,1.0,1.0,1.0,0.0,0,0,0,2
4,98.0,1.0,1.0,1.0,1.0,1,1,1,1
4,40.0,1.0,1.0,1.0,0.0,0,1,1,2
9,45.0,1.0,1.0,1.0,0.0,1,1,1,2
3,40.0,1.0,1.0,1.0,0.0,0,1,0,2
8,72.0,1.0,1.0,0.0,0.0,1,1,0,4
5,84.0,1.0,1.0,1.0,0.0,1,1,1,3
4,60.0,1.0,1.0,1.0,0.0,1,1,0,3
7,54.0,1.0,1.0,1.0,0.0,0,1,0,4
9,70.0,1.0,1.0,1.0,0.0,1,1,1,3
2,48.0,1.0,0.0,1.0,1.0,0,1,1,3
5,40.0,1.0,1.0,1.0,1.0,0,1,1,1
2,56.0,1.0,1.0,1.0,1.0,1,1,1,3
9,44.0,1.0,1.0,1.0,1.0,1,1,1,2
8,66.0,1.0,1.0,1.0,1.0,1,1,1,2
9,84.0,1.0,1.0,1.0,1.0,1,1,1,3
9,72.0,1.0,1.0,1.0,0.0,1,0,1,3
9,48.0,1.0,1.0,1.0,0.0,0,1,0,3
1,40.0,0.0,0.0,0.0,0.0,1,1,1,2
8,72.0,1.0,1.0,1.0,1.0,1,1,0,2
4,78.0,1.0,1.0,1.0,0.0,1,1,1,3
7,50.0,1.0,1.0,1.0,0.0,1,1,0,3
4,54.0,1.0,1.0,1.0,0.0,0,1,0,2
7,50.0,1.0,0.0,0.0,0.0,1,1,1,4
7,60.0,1.0,0.0,1.0,0.0,1,1,0,4
9,50.0,0.0,0.0,1.0,0.0,1,1,0,3
3,40.0,1.0,1.0,1.0,0.0,1,1,0,2
2,40.0,1.0,1.0,1.0,0.0,1,0,0,2
2,3.0,0.0,1.0,0.0,0.0,0,1,1,2
7,60.0,1.0,0.0,1.0,0.0,1,1,0,2
3,42.0,1.0,1.0,1.0,1.0,0,1,1,3
2,40.0,0.0,0.0,1.0,0.0,1,0,0,3
4,63.0,1.0,1.0,1.0,0.0,0,1,1,2
5,40.0,1.0,1.0,1.0,0.0,0,0,0,3
5,55.0,1.0,1.0,1.0,0.0,1,0,1,2
2,48.0,1.0,1.0,1.0,1.0,1,1,1,4
7,40.0,1.0,1.0,0.0,0.0,1,1,1,2
2,48.0,1.0,1.0,1.0,0.0,0,1,1,2
5,84.0,1.0,1.0,0.0,0.0,1,1,1,2
3,40.0,1.0,1.0,1.0,0.0,1,1,0,1
2,48.0,1.0,0.0,1.0,0.0,0,1,0,2
3,40.0,1.0,1.0,1.0,0.0,1,1,1,2
3,63.0,0.0,1.0,1.0,0.0,1,1,0,2
2,40.0,1.0,1.0,1.0,0.0,1,0,0,2
8,48.0,1.0,1.0,1.0,0.0,0,1,0,2
8,72.0,1.0,1.0,1.0,0.0,1,1,0,4
2,35.0,1.0,1.0,1.0,0.0,1,0,0,2
3,48.0,1.0,1.0,1.0,0.0,0,1,0,2
3,40.0,1.0,1.0,1.0,0.0,1,1,0,1
3,48.0,1.0,1.0,1.0,0.0,0,1,0,2
2,60.0,1.0,0.0,1.0,0.0,1,1,0,3
3,40.0,1.0,1.0,1.0,0.0,0,1,0,2
3,40.0,1.0,1.0,1.0,0.0,0,0,0,2
3,60.0,1.0,1.0,1.0,0.0,1,1,0,1
9,48.0,1.0,0.0,1.0,0.0,1,1,1,2
3,52.0,1.0,1.0,1.0,0.0,1,1,1,3
2,45.0,1.0,1.0,1.0,0.0,1,0,1,2
3,40.0,1.0,1.0,1.0,0.0,0,1,0,2
2,54.0,1.0,0.0,1.0,0.0,1,1,0,2
3,54.0,1.0,1.0,1.0,0.0,1,1,0,2
3,40.0,1.0,1.0,1.0,0.0,0,0,0,2
3,40.0,1.0,1.0,1.0,0.0,1,0,0,2
3,40.0,1.0,1.0,1.0,0.0,0,0,0,3
2,40.0,1.0,1.0,1.0,0.0,0,0,0,2
8,40.0,1.0,1.0,1.0,0.0,0,1,0,3
3,40.0,1.0,1.0,1.0,0.0,0,1,1,2
2,40.0,1.0,1.0,1.0,0.0,1,1,0,1
5,40.0,1.0,1.0,1.0,0.0,0,1,0,2
2,57.0,1.0,1.0,1.0,0.0,1,1,0,3
9,40.0,1.0,1.0,1.0,0.0,1,1,0,2
3,40.0,1.0,1.0,1.0,0.0,0,0,0,2
2,40.0,1.0,1.0,1.0,0.0,0,1,0,2
7,54.0,1.0,1.0,1.0,0.0,0,1,0,3
8,60.0,0.0,0.0,0.0,0.0,1,1,1,3
8,60.0,1.0,1.0,1.0,0.0,0,1,0,2
7,40.0,1.0,0.0,0.0,0.0,1,1,1,3
3,44.0,1.0,1.0,1.0,0.0,0,1,0,1
9,72.0,0.0,1.0,1.0,1.0,1,1,1,4
2,50.0,1.0,1.0,1.0,0.0,1,1,0,2
1,40.0,0.0,0.0,0.0,0.0,1,1,0,3
7,40.0,1.0,0.0,1.0,0.0,1,1,1,2
5,44.0,1.0,1.0,1.0,0.0,0,1,0,2
3,40.0,1.0,1.0,1.0,0.0,1,1,0,2
2,44.0,1.0,1.0,1.0,0.0,0,1,0,1
9,46.0,1.0,1.0,1.0,0.0,1,1,1,1
5,100.0,1.0,1.0,1.0,0.0,1,1,1,3
6,45.0,0.0,0.0,1.0,0.0,0,0,0,2
7,81.0,1.0,1.0,1.0,0.0,1,1,1,3
9,60.0,1.0,1.0,1.0,1.0,1,1,1,2
5,70.0,1.0,1.0,1.0,0.0,1,1,1,2
1,40.0,0.0,0.0,0.0,0.0,0,0,0,2
5,48.0,0.0,0.0,0.0,0.0,1,1,1,3
1,72.0,1.0,1.0,1.0,0.0,1,1,1,2
9,24.0,0.0,0.0,0.0,0.0,1,1,1,3
9,55.0,1.0,1.0,1.0,0.0,1,1,0,3
2,40.0,1.0,1.0,1.0,1.0,1,1,1,3
9,62.0,1.0,1.0,1.0,1.0,1,1,0,3
3,44.0,1.0,1.0,1.0,0.0,0,1,0,2
7,40.0,1.0,1.0,1.0,0.0,1,1,1,2
8,40.0,1.0,1.0,1.0,0.0,0,0,0,1
3,50.0,0.0,0.0,1.0,0.0,1,1,0,3
7,52.0,0.0,0.0,1.0,0.0,0,1,1,3
3,44.0,1.0,1.0,1.0,0.0,0,1,0,2
3,40.0,0.0,0.0,0.0,0.0,0,0,0,3
3,48.0,1.0,1.0,1.0,0.0,1,1,1,2
4,60.0,1.0,1.0,1.0,0.0,1,1,0,3
5,40.0,1.0,1.0,1.0,0.0,1,1,0,2
5,56.0,1.0,1.0,1.0,0.0,0,1,0,2
7,48.0,1.0,0.0,1.0,0.0,1,1,1,3
2,60.0,1.0,1.0,1.0,1.0,1,1,0,3
3,40.0,1.0,1.0,0.0,0.0,1,1,1,2
7,40.0,1.0,1.0,1.0,0.0,1,1,0,2
5,40.0,1.0,1.0,1.0,0.0,0,0,0,2
2,42.0,1.0,1.0,1.0,1.0,0,1,0,3
8,84.0,1.0,1.0,1.0,0.0,1,1,1,3
3,70.0,1.0,1.0,1.0,0.0,1,1,1,2
3,60.0,1.0,1.0,1.0,0.0,1,1,1,2
7,40.0,1.0,1.0,1.0,0.0,1,1,0,2
3,48.0,1.0,1.0,1.0,0.0,0,1,0,2
7,48.0,1.0,1.0,1.0,0.0,1,1,0,2
9,44.0,1.0,1.0,1.0,0.0,1,1,0,3
3,46.0,0.0,1.0,0.0,0.0,1,1,0,2
7,40.0,1.0,1.0,0.0,0.0,1,0,0,3
5,140.0,1.0,0.0,0.0,0.0,1,1,1,1
7,44.0,1.0,1.0,1.0,0.0,0,1,0,2
7,32.0,1.0,1.0,1.0,0.0,1,1,1,2
8,40.0,1.0,1.0,1.0,0.0,1,0,0,2
9,65.0,1.0,1.0,1.0,1.0,1,1,1,2
7,40.0,1.0,0.0,0.0,0.0,1,1,1,3
2,72.0,1.0,1.0,1.0,1.0,1,1,0,2
7,96.0,1.0,1.0,1.0,1.0,1,1,1,3
9,84.0,1.0,1.0,1.0,0.0,1,1,1,1
7,59.0,1.0,1.0,1.0,1.0,1,1,0,2
2,72.0,0.0,0.0,0.0,0.0,1,1,1,2
7,30.0,1.0,1.0,1.0,0.0,1,1,1,2
2,36.0,1.0,1.0,1.0,0.0,0,0,0,2
7,56.0,1.0,1.0,1.0,0.0,1,1,1,3
7,48.0,0.0,0.0,0.0,1.0,1,1,1,4
4,70.0,1.0,1.0,1.0,1.0,1,1,1,2
3,48.0,1.0,1.0,1.0,0.0,1,0,0,3
7,45.0,1.0,1.0,1.0,0.0,0,1,1,3
5,70.0,1.0,1.0,1.0,0.0,1,1,1,2
2,16.0,1.0,1.0,1.0,0.0,0,1,0,2
5,60.0,1.0,1.0,0.0,0.0,1,1,0,2
5,50.0,1.0,1.0,1.0,0.0,1,1,0,2
5,40.0,1.0,1.0,1.0,0.0,0,0,0,2
4,60.0,1.0,1.0,1.0,0.0,1,1,0,2
5,54.0,1.0,1.0,1.0,0.0,0,1,0,2
4,50.0,1.0,1.0,1.0,0.0,1,1,0,2
5,50.0,1.0,1.0,1.0,0.0,0,1,1,2
5,50.0,1.0,1.0,0.0,0.0,1,1,0,2
4,20.0,1.0,1.0,1.0,0.0,0,1,1,2
3,45.0,1.0,1.0,1.0,0.0,0,0,0,2
5,50.0,1.0,1.0,0.0,0.0,0,1,0,3
5,50.0,1.0,1.0,1.0,0.0,1,1,1,2
5,72.0,1.0,1.0,0.0,0.0,1,1,0,2
5,84.0,1.0,1.0,1.0,0.0,1,1,1,3
3,40.0,1.0,1.0,1.0,0.0,1,1,0,2
7,48.0,1.0,0.0,0.0,0.0,0,1,0,2
3,40.0,1.0,1.0,1.0,0.0,0,0,0,2
9,72.0,1.0,1.0,1.0,1.0,1,1,1,4
4,70.0,1.0,1.0,1.0,0.0,1,1,1,2
2,48.0,1.0,1.0,1.0,0.0,1,1,1,4
3,45.0,1.0,1.0,0.0,0.0,0,1,0,2
4,44.0,1.0,1.0,1.0,0.0,0,1,0,3
5,84.0,1.0,1.0,1.0,0.0,1,1,1,3
7,40.0,1.0,1.0,1.0,0.0,0,1,0,3
5,30.0,1.0,1.0,1.0,0.0,0,1,0,3
2,40.0,1.0,1.0,1.0,0.0,1,0,0,2
3,48.0,1.0,1.0,1.0,0.0,0,1,0,1
2,40.0,1.0,1.0,1.0,0.0,0,0,0,2
2,4.0,1.0,1.0,1.0,0.0,0,0,0,3
4,84.0,1.0,1.0,1.0,0.0,1,1,1,3
2,44.0,0.0,1.0,1.0,0.0,1,1,0,2
3,48.0,1.0,1.0,1.0,0.0,1,1,0,4
9,30.0,1.0,1.0,1.0,1.0,1,1,1,2
8,60.0,1.0,1.0,1.0,0.0,1,1,0,3
3,40.0,1.0,1.0,1.0,0.0,0,1,0,2
2,40.0,1.0,1.0,1.0,0.0,0,0,0,2
3,48.0,1.0,1.0,1.0,0.0,0,1,0,3
5,133.0,1.0,1.0,0.0,0.0,1,1,1,3
9,40.0,1.0,1.0,1.0,0.0,0,0,0,2
7,66.0,1.0,1.0,0.0,0.0,1,1,1,3
7,60.0,1.0,1.0,1.0,0.0,0,1,0,2
4,72.0,1.0,1.0,1.0,1.0,1,1,1,3
4,40.0,1.0,1.0,1.0,0.0,0,0,0,3
3,65.0,1.0,1.0,1.0,0.0,1,0,0,2
7,48.0,0.0,0.0,0.0,0.0,1,1,0,4
7,60.0,1.0,1.0,1.0,0.0,0,1,0,2
4,90.0,1.0,1.0,1.0,0.0,1,1,1,3
4,49.0,1.0,1.0,1.0,0.0,0,1,1,4
2,90.0,1.0,1.0,1.0,0.0,1,1,1,2
3,40.0,1.0,1.0,1.0,0.0,0,1,0,2
7,48.0,1.0,1.0,1.0,0.0,1,0,0,2
9,40.0,1.0,1.0,1.0,0.0,1,1,0,2
2,40.0,1.0,1.0,1.0,0.0,1,1,0,3
2,36.0,1.0,1.0,1.0,0.0,0,1,0,2
2,50.0,1.0,1.0,1.0,0.0,0,0,0,2
9,40.0,1.0,1.0,1.0,0.0,0,0,0,2
5,60.0,1.0,1.0,1.0,0.0,0,1,0,3
2,54.0,1.0,1.0,1.0,1.0,1,1,1,2
5,45.0,1.0,0.0,1.0,1.0,0,1,1,2
7,60.0,1.0,1.0,1.0,0.0,1,1,1,2
7,77.0,1.0,1.0,1.0,1.0,1,1,0,3
5,48.0,1.0,1.0,0.0,0.0,0,1,0,1
3,54.0,1.0,1.0,1.0,1.0,0,0,0,2
5,42.0,0.0,1.0,0.0,0.0,0,1,0,1
8,48.0,1.0,1.0,1.0,0.0,1,1,1,2
7,44.0,1.0,1.0,1.0,0.0,0,1,0,2
3,60.0,0.0,0.0,0.0,0.0,1,1,1,2
1,50.0,1.0,1.0,1.0,0.0,1,1,1,2
4,78.0,1.0,1.0,1.0,0.0,1,1,1,3
2,60.0,1.0,0.0,1.0,0.0,1,1,1,1
2,45.0,1.0,1.0,1.0,0.0,1,1,0,2
9,40.0,1.0,1.0,1.0,0.0,0,0,0,2
2,60.0,1.0,1.0,1.0,0.0,1,1,1,3
8,48.0,0.0,0.0,0.0,0.0,0,1,0,3
9,30.0,0.0,0.0,0.0,0.0,0,1,1,1
7,70.0,1.0,0.0,1.0,0.0,1,1,1,3
2,36.0,0.0,1.0,0.0,0.0,1,0,0,2
2,40.0,1.0,1.0,1.0,0.0,0,0,0,2
2,40.0,1.0,1.0,1.0,0.0,0,0,0,2
7,48.0,1.0,1.0,1.0,0.0,0,1,0,2
7,52.0,0.0,0.0,1.0,0.0,1,1,1,3
9,40.0,1.0,1.0,1.0,0.0,0,1,0,2
9,40.0,1.0,1.0,1.0,0.0,0,0,0,2
7,48.0,1.0,1.0,1.0,0.0,0,1,1,2
3,48.0,1.0,1.0,1.0,0.0,0,1,0,2
7,50.0,1.0,1.0,1.0,0.0,1,0,0,2
7,63.0,1.0,1.0,1.0,0.0,0,1,1,2
5,40.0,1.0,1.0,1.0,0.0,0,1,0,3
8,63.0,0.0,1.0,1.0,0.0,0,1,1,2
7,40.0,1.0,1.0,1.0,1.0,1,0,0,2
9,48.0,1.0,1.0,1.0,0.0,1,1,0,2
2,40.0,1.0,1.0,1.0,0.0,0,0,0,2
3,50.0,1.0,1.0,1.0,0.0,1,0,0,2
5,40.0,0.0,0.0,1.0,0.0,1,1,1,1
3,50.0,0.0,1.0,1.0,0.0,1,1,0,3
2,45.0,1.0,1.0,1.0,0.0,1,0,0,2
3,40.0,1.0,1.0,1.0,0.0,1,1,0,2
2,48.0,0.0,1.0,1.0,0.0,1,0,0,4
2,40.0,1.0,1.0,1.0,0.0,0,1,0,2
7,54.0,1.0,1.0,1.0,0.0,1,1,0,2
9,84.0,1.0,1.0,1.0,1.0,1,1,1,1
5,48.0,0.0,0.0,0.0,0.0,1,1,1,3
8,45.0,1.0,1.0,1.0,0.0,0,0,0,2
2,50.0,1.0,1.0,1.0,0.0,0,1,0,2
7,60.0,1.0,1.0,1.0,0.0,1,1,0,4
5,54.0,1.0,1.0,1.0,0.0,1,1,0,3
7,56.0,1.0,1.0,0.0,0.0,1,1,1,2
3,50.0,1.0,1.0,1.0,0.0,1,1,1,2
7,50.0,1.0,0.0,0.0,0.0,1,1,1,3
2,50.0,0.0,1.0,1.0,0.0,1,0,0,3
8,72.0,0.0,1.0,1.0,1.0,1,1,1,4
7,44.0,1.0,1.0,1.0,0.0,1,1,0,2
4,78.0,1.0,1.0,1.0,0.0,1,1,1,3
5,54.0,1.0,1.0,1.0,0.0,1,1,1,2
5,63.0,1.0,1.0,1.0,0.0,1,1,0,3
3,48.0,0.0,1.0,1.0,0.0,1,1,0,3
7,60.0,0.0,1.0,1.0,0.0,1,1,0,3
5,48.0,1.0,1.0,0.0,0.0,0,1,0,2
9,58.0,1.0,1.0,1.0,0.0,0,0,0,2
7,84.0,1.0,1.0,0.0,0.0,1,1,1,2
9,40.0,1.0,1.0,0.0,0.0,0,0,0,2
5,48.0,1.0,0.0,0.0,0.0,1,1,0,3
8,72.0,0.0,1.0,0.0,0.0,1,1,0,4
8,65.0,1.0,1.0,1.0,0.0,1,1,1,2
8,65.0,0.0,0.0,1.0,1.0,1,1,1,3
5,75.0,1.0,1.0,1.0,0.0,1,1,0,2
7,40.0,1.0,1.0,1.0,0.0,0,1,0,2
2,40.0,0.0,1.0,0.0,0.0,0,1,0,1
9,48.0,0.0,1.0,1.0,0.0,1,1,0,3
7,48.0,1.0,1.0,1.0,0.0,0,0,1,2
8,72.0,0.0,0.0,1.0,0.0,1,1,1,3
2,40.0,0.0,0.0,1.0,0.0,0,1,1,2
7,50.0,0.0,1.0,1.0,1.0,0,1,0,4
8,60.0,0.0,0.0,0.0,0.0,1,1,1,4
7,84.0,1.0,0.0,1.0,0.0,1,1,1,2
9,60.0,1.0,1.0,1.0,0.0,1,1,1,2
3,55.0,1.0,1.0,1.0,0.0,1,1,0,2
7,20.0,0.0,1.0,0.0,0.0,0,0,0,3
8,40.0,1.0,1.0,1.0,1.0,0,1,1,2
7,84.0,1.0,1.0,0.0,0.0,1,1,0,2
8,84.0,1.0,1.0,1.0,0.0,1,1,0,3
5,70.0,1.0,1.0,0.0,0.0,1,1,1,3
5,84.0,1.0,1.0,1.0,0.0,1,1,1,2
7,66.0,1.0,1.0,1.0,0.0,1,1,0,2
2,72.0,1.0,1.0,1.0,0.0,1,1,0,2
7,60.0,1.0,1.0,0.0,0.0,1,1,0,2
2,40.0,1.0,1.0,1.0,0.0,1,1,0,4
3,40.0,1.0,1.0,1.0,0.0,1,0,0,2
4,60.0,1.0,1.0,1.0,0.0,1,1,1,2
2,84.0,0.0,0.0,0.0,1.0,1,1,1,1
2,45.0,1.0,1.0,1.0,0.0,0,0,0,3
3,48.0,0.0,1.0,1.0,0.0,1,1,0,1
2,48.0,1.0,1.0,1.0,0.0,1,1,1,2
3,40.0,1.0,1.0,1.0,0.0,1,1,0,2
7,50.0,1.0,1.0,1.0,0.0,1,1,1,3
3,40.0,1.0,1.0,1.0,0.0,1,0,0,2
8,60.0,0.0,0.0,0.0,0.0,1,1,1,2
2,50.0,1.0,1.0,1.0,0.0,1,1,0,2
8,60.0,1.0,1.0,1.0,0.0,1,1,0,2
2,40.0,1.0,1.0,1.0,0.0,1,1,1,2
2,25.0,1.0,1.0,1.0,0.0,0,0,0,2
2,40.0,0.0,1.0,0.0,0.0,1,1,1,2
2,40.0,1.0,1.0,1.0,0.0,1,1,0,2
3,40.0,1.0,1.0,1.0,0.0,0,0,0,2
2,40.0,1.0,1.0,1.0,0.0,1,0,0,2
5,54.0,0.0,1.0,0.0,0.0,0,1,0,2
8,48.0,1.0,1.0,1.0,0.0,0,1,0,2
3,40.0,1.0,1.0,1.0,0.0,1,0,0,2
3,40.0,1.0,1.0,1.0,0.0,1,0,0,2
9,60.0,1.0,1.0,1.0,0.0,1,1,0,2
7,48.0,1.0,1.0,0.0,0.0,0,1,0,2
2,65.0,1.0,1.0,1.0,0.0,1,0,0,2
5,40.0,1.0,1.0,1.0,0.0,1,1,0,3
4,60.0,1.0,1.0,1.0,0.0,1,1,1,2
3,40.0,1.0,1.0,1.0,0.0,0,1,0,2
4,48.0,1.0,1.0,1.0,0.0,0,1,1,3
8,48.0,1.0,1.0,0.0,0.0,1,0,0,2
9,35.0,0.0,0.0,0.0,0.0,0,1,1,3
3,40.0,1.0,1.0,1.0,0.0,1,1,1,1
9,50.0,1.0,1.0,1.0,0.0,1,1,0,2
2,40.0,1.0,1.0,1.0,0.0,1,1,1,2
3,40.0,1.0,1.0,1.0,0.0,1,1,0,2
2,66.0,1.0,1.0,1.0,0.0,1,1,0,3
1,84.0,1.0,1.0,0.0,0.0,1,1,1,3
2,30.0,0.0,0.0,0.0,0.0,0,0,0,2
3,58.0,1.0,1.0,1.0,0.0,1,1,1,2
9,45.0,1.0,1.0,1.0,0.0,1,1,0,3
9,72.0,1.0,1.0,1.0,1.0,1,1,1,3
7,40.0,1.0,1.0,1.0,0.0,1,1,0,2
4,84.0,1.0,1.0,1.0,0.0,1,1,1,4
7,48.0,1.0,1.0,1.0,0.0,0,1,0,2
9,54.0,1.0,1.0,1.0,0.0,1,1,0,2
9,40.0,1.0,1.0,1.0,0.0,0,1,0,3
9,60.0,1.0,1.0,1.0,0.0,1,1,0,2
3,90.0,1.0,1.0,1.0,1.0,1,1,1,2
2,40.0,1.0,1.0,1.0,0.0,0,0,0,2
7,40.0,1.0,0.0,1.0,0.0,1,1,0,3
7,40.0,0.0,1.0,1.0,1.0,1,1,1,2
2,60.0,1.0,1.0,0.0,0.0,1,1,0,2
7,66.0,0.0,0.0,1.0,0.0,1,1,1,3
5,78.0,1.0,1.0,1.0,0.0,1,1,1,2
5,54.0,1.0,1.0,1.0,0.0,0,1,0,1
2,20.0,1.0,1.0,1.0,0.0,0,0,0,2
8,60.0,1.0,1.0,1.0,0.0,1,1,0,1
7,54.0,1.0,1.0,1.0,0.0,1,1,1,2
9,30.0,1.0,1.0,1.0,1.0,0,1,1,2
6,30.0,0.0,0.0,1.0,0.0,1,1,0,3
8,84.0,0.0,0.0,0.0,0.0,1,1,1,3
3,45.0,1.0,1.0,1.0,0.0,1,0,0,2
4,84.0,1.0,0.0,1.0,0.0,1,1,1,2
2,60.0,1.0,1.0,1.0,0.0,1,1,0,3
7,72.0,1.0,1.0,1.0,0.0,1,1,1,3
2,60.0,1.0,1.0,1.0,0.0,1,1,1,2
3,44.0,1.0,1.0,1.0,0.0,0,1,0,2
5,90.0,1.0,1.0,0.0,0.0,1,1,1,2
2,60.0,1.0,1.0,1.0,0.0,0,1,1,2
3,43.0,1.0,1.0,1.0,0.0,0,1,0,2
5,40.0,1.0,1.0,1.0,0.0,0,0,0,2
2,30.0,1.0,1.0,1.0,0.0,0,1,0,2
4,40.0,1.0,1.0,1.0,0.0,0,1,1,2
2,44.0,1.0,1.0,1.0,0.0,1,1,0,2
4,78.0,1.0,1.0,1.0,0.0,1,1,1,3
5,40.0,1.0,1.0,0.0,0.0,0,0,0,2
3,50.0,0.0,1.0,1.0,0.0,1,0,1,2
2,55.0,1.0,1.0,1.0,0.0,1,1,0,3
4,60.0,1.0,1.0,1.0,0.0,1,0,0,2
3,50.0,1.0,1.0,1.0,0.0,0,1,0,2
3,50.0,1.0,1.0,0.0,0.0,1,1,1,2
9,60.0,1.0,1.0,1.0,0.0,1,1,1,2
2,45.0,1.0,1.0,1.0,0.0,1,1,0,3
2,45.0,1.0,1.0,0.0,0.0,1,0,0,2
2,75.0,0.0,1.0,0.0,0.0,1,1,0,3
3,40.0,1.0,1.0,1.0,0.0,1,1,0,3
2,30.0,0.0,0.0,0.0,0.0,1,1,1,2
3,45.0,1.0,1.0,1.0,0.0,0,0,0,2
2,55.0,0.0,0.0,0.0,0.0,1,1,1,2
4,49.0,1.0,1.0,1.0,0.0,0,1,0,2
3,40.0,0.0,1.0,1.0,0.0,1,0,0,2
9,32.0,0.0,0.0,0.0,0.0,1,1,1,3
5,120.0,1.0,1.0,1.0,0.0,1,1,1,1
9,72.0,1.0,1.0,1.0,1.0,1,1,0,3
9,56.0,0.0,0.0,1.0,1.0,1,1,1,2
4,78.0,1.0,1.0,0.0,0.0,1,1,0,3
3,90.0,0.0,1.0,0.0,0.0,1,1,1,3
2,40.0,1.0,1.0,0.0,0.0,1,1,1,2
9,40.0,1.0,1.0,1.0,0.0,1,1,0,3
5,42.0,1.0,1.0,1.0,0.0,0,1,0,3
3,54.0,1.0,1.0,1.0,0.0,1,1,1,2
4,66.0,1.0,1.0,1.0,0.0,1,1,0,4
4,25.0,1.0,1.0,0.0,0.0,0,0,0,2
7,48.0,1.0,1.0,1.0,0.0,0,1,0,2
8,80.0,0.0,1.0,1.0,0.0,1,1,0,2
7,48.0,1.0,1.0,1.0,0.0,0,1,0,2
5,54.0,1.0,1.0,0.0,0.0,1,1,0,2
