Occupation,weekly_hours,daily_work_hours_consistency,weekly_work_days_consistency,fixed_commute_times,shift_work_status,overtime_exceeds_10hrs,works_on_saturdays,works_on_sundays,satisfaction
6,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
5,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
7,50.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
8,50.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
5,48.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
7,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
9,30.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,50.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
6,45.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
8,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
8,48.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
7,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
5,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
9,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
6,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
9,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
9,56.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7,60.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0
7,60.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
9,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
7,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5,70.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
5,42.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
5,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2,35.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
4,60.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
2,48.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
7,32.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0
4,48.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
5,48.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
4,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
4,40.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
9,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
8,52.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0
2,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
4,66.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
4,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
4,50.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
9,40.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
8,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
4,10.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
5,70.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0
6,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7,60.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
2,42.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0
6,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8,66.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0
4,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
6,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4,63.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0
3,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
4,50.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
5,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2,35.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
8,40.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0
7,60.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,72.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
9,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
3,46.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
5,52.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
4,60.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
4,36.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4,42.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
2,40.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
6,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
4,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
4,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
6,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
5,40.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
4,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
6,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,48.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
5,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0
5,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
4,60.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0
9,60.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0
7,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,48.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0
7,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
2,46.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4,24.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
8,40.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0
7,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
2,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
5,35.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0
7,66.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0
7,70.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0
8,54.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
5,54.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0
8,40.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0
4,54.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
9,50.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
6,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
8,40.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
2,40.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0
7,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
2,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2,60.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
9,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2,60.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0
8,35.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0
7,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
7,40.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
5,30.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0
8,46.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
9,30.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
8,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
4,60.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
4,12.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
5,70.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
9,60.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
6,42.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
9,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
8,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,60.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
8,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
8,48.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
2,45.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4,60.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0
9,30.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,40.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0
3,45.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
7,48.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,25.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
4,54.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0
4,77.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0
7,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,54.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
6,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
5,40.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
4,60.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
4,48.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0
6,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
9,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
8,40.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
6,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,48.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0
3,49.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0
6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
9,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
8,50.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0
5,48.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0
6,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
2,40.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
7,45.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
8,66.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0
7,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
6,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
6,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
4,66.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
6,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
7,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
6,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
6,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
7,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
8,55.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
8,60.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0
5,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,48.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
7,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
9,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4,40.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0
4,40.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8,50.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
9,30.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
9,50.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
7,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
5,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
2,40.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,50.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
5,54.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
9,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
6,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
7,45.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
9,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
4,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
4,82.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0
5,45.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
5,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
7,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
7,60.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0
9,30.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,60.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
4,54.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
3,54.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,30.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2,42.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
7,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,50.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0
7,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2,40.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
8,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
4,54.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
8,40.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
2,42.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
9,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
4,60.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
7,48.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
4,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
9,25.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
8,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
8,72.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
9,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
8,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
9,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
4,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,35.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,75.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0
5,40.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,50.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
8,60.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
7,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
9,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
7,55.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
5,60.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
9,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0
2,44.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
5,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
8,60.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
2,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
9,35.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
4,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
6,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
7,40.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
9,60.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0
2,30.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
5,60.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
5,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4,50.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
8,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
7,70.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
3,45.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0
5,60.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
5,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
9,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
7,60.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
4,70.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0
5,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
6,44.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
4,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
3,44.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
4,70.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
4,42.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
7,16.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0
5,54.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
4,50.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
9,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
7,40.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
5,24.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,50.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
7,60.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0
5,60.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
4,60.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
5,60.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
8,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
4,72.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0
5,63.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0
7,60.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
9,60.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
7,40.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
8,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
7,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
9,30.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
7,35.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
3,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
2,40.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
5,42.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
2,44.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0
6,32.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
2,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
7,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
9,54.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0
5,70.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0
8,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
8,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
7,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
4,50.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
2,45.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
4,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
6,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
3,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
